"year","month","weighted_mean_sal_92m","mean_sal_92m","median_sal_92m","sd_sal_92m","max_sal_92m","min_sal_92m"
2010,6,35.1092325565781,35.1105211446573,35.1176490783691,0.235043602260954,36.1873207092285,34.03271484375
2010,7,35.0356773885637,35.0622170664776,35.0169372558594,0.266582287928517,35.9096031188965,34.051025390625
2010,8,35.452562987938,35.4402661080706,35.4503021240234,0.280586175154628,36.2208938598633,34.5652656555176
2010,9,35.3571115411774,35.3778679338858,35.4106254577637,0.22938573510758,35.9508056640625,34.5164337158203
2010,10,35.4696040933939,35.4923811631607,35.5555877685547,0.274147099969738,36.3292350769043,34.3852043151855
2010,11,35.3954772363141,35.4286328102643,35.4182548522949,0.323869449877739,36.5382843017578,34.1914138793945
2010,12,35.3510515564651,35.3892393180922,35.4052848815918,0.276504415109217,36.0774574279785,33.5306854248047
2011,1,35.1012525698703,35.13130903306,35.1313819885254,0.256390679826062,35.9706420898438,33.779411315918
2011,2,34.9764716682506,35.0220926502873,35.0169372558594,0.368588501638087,35.9614868164062,33.712272644043
2011,3,34.8591281751315,34.9024963124233,34.9192771911621,0.40713509704162,36.225471496582,32.9889831542969
2011,4,34.9498705408305,34.9895745853801,35.0230407714844,0.303854173529774,36.0087890625,33.4635467529297
2011,5,34.7576077357405,34.8263517731571,34.8902854919434,0.511452473977096,36.1247596740723,32.4320182800293
2011,6,34.566098858971,34.6699341931186,34.6247749328613,0.61472960308271,36.2025833129883,32.7372055053711
2011,7,34.6990599802435,34.7832305589974,34.7651596069336,0.545662030655799,36.141544342041,32.7814559936523
2011,8,35.1524926255484,35.2151653355604,35.2809219360352,0.403707961507637,36.394847869873,33.3277397155762
2011,9,35.4614269230134,35.4956755064055,35.5418548583984,0.290841189135447,36.419261932373,34.0647621154785
2011,10,35.3265718340908,35.3700423697609,35.3892631530762,0.308785099078135,36.1964797973633,33.706169128418
2011,11,35.4629490660009,35.4923290958335,35.5021820068359,0.273827581381467,36.3093948364258,33.8862266540527
2011,12,35.5887642432166,35.6015864789986,35.6501960754395,0.265570901616992,36.0820350646973,33.6664924621582
2012,1,35.2080068735616,35.2371504971931,35.3465385437012,0.458256039056022,36.0301513671875,33.7626266479492
2012,2,34.9493336670406,34.9797346108608,34.9787902832031,0.42036296868735,35.9553833007812,32.6639595031738
2012,3,35.085497158983,35.1252366236926,35.2443008422852,0.506251946699401,35.9706420898438,32.6471748352051
2012,4,35.149833500311,35.1885431408445,35.4182548522949,0.610981504519358,36.0850868225098,32.8775901794434
2012,5,35.349493099582,35.3838525930083,35.4014701843262,0.280611217600175,35.941650390625,33.826717376709
2012,6,35.4716270319884,35.4828182381151,35.4556427001953,0.27989356653723,36.5413360595703,34.5103302001953
2012,7,35.6322490266598,35.6393598641936,35.622730255127,0.245749160563479,36.5871162414551,34.9833679199219
2012,8,35.4427489623984,35.4779028770251,35.4976043701172,0.205382421001408,36.2575149536133,34.7422714233398
2012,9,35.4838178048876,35.5103572908339,35.5830574035645,0.272988850377233,36.1522254943848,34.6064643859863
2012,10,35.3605148593876,35.3761036951858,35.4243583679199,0.271160472609307,36.0469360351562,34.357738494873
2012,11,35.420380155969,35.420580770099,35.4655609130859,0.341167508631713,36.074405670166,33.8236656188965
2012,12,35.4544674025573,35.4785802213066,35.5372772216797,0.255806351792425,36.0957679748535,33.9854125976562
2013,1,35.2386744262907,35.2707043618129,35.2977066040039,0.242244292915807,35.9889526367188,34.044921875
2013,2,35.21096935725,35.2509661773809,35.3114395141602,0.295527501903146,36.0530395507812,33.820613861084
2013,3,35.0683269402987,35.0922932832725,35.2443008422852,0.448413482774918,35.8287315368652,33.4574432373047
2013,4,35.2242885579444,35.2686539720994,35.4060478210449,0.378162303340025,35.937068939209,33.5505218505859
2013,5,35.3356218263435,35.3575096238551,35.4136772155762,0.2682836716189,35.9874267578125,33.4406585693359
2013,6,35.5790059470684,35.5878914380103,35.5815315246582,0.191988117047446,36.184268951416,34.5484771728516
2013,7,35.6885824402611,35.6964164239414,35.677661895752,0.176727012693159,36.3307609558105,34.8979148864746
2013,8,35.5422417713969,35.5503932178042,35.5586395263672,0.176809963220973,35.9675903320312,34.5957832336426
2013,9,35.4615252871277,35.4636030499897,35.4319877624512,0.24548321487908,36.1583290100098,34.5179595947266
2013,10,35.5985847418862,35.5879568800666,35.6120491027832,0.304203251337674,36.2636184692383,34.4538726806641
2013,11,35.6405982264155,35.6412518092564,35.6517219543457,0.21756179130331,36.4680938720703,34.8597679138184
2013,12,35.512408190006,35.5503448800501,35.5616912841797,0.209763724577355,36.0713539123535,34.8460350036621
